26,Daniel Baier,ng NGA,MF,Union Berlin,22,1996,23,22,1941,21.6,1,0,1,0,0,6,0,206,242,1,0
27,Leon Bailey,ng NGA,FWMF,Union Berlin,22,1996,22,12,1090,12.1,5,3,8,0,0,0,2,136,134.3,5,0
28,Lewis Baker,ng NGA,MF,Union Berlin,22,1996,8,7,545,6.1,0,0,0,0,0,1,0,35,67.1,0,0
29,Ridle Baku,ng NGA,DFMF,Union Berlin,22,1996,30,26,2351,26.1,1,3,4,0,0,5,1,317,292,1,78.09
30,Leonardo Balerdi,ng NGA,DFMF,Union Berlin,22,1996,7,1,133,1.5,0,0,0,0,0,1,0,9,17.2,0,0
31,Philipp Bargfrede,ng NGA,MF,Union Berlin,22,1996,15,6,586,6.5,0,0,0,0,0,3,1,75,74.6,0,0
32,Aymen Barkok,ng NGA,FWMF,Union Berlin,22,1996,3,1,79,0.9,0,0,0,0,0,0,0,7,9.6,0,0
33,Leandro Barreiro Martins,ng NGA,MF,Union Berlin,22,1996,18,11,938,10.4,0,2,2,0,0,4,0,131,126.8,0,0
34,Fin Bartels,ng NGA,MFFW,Union Berlin,22,1996,14,1,340,3.8,0,0,0,0,0,2,0,34,46,0,0
35,Oliver Batista-Meier,ng NGA,MF,Union Berlin,22,1996,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0
36,Oliver Baumann,ng NGA,GK,Union Berlin,22,1996,30,30,2700,30.0,0,0,0,0,0,1,0,0,166.5,0,0
37,Julian Baumgartlinger,ng NGA,MF,Union Berlin,22,1996,27,20,1791,19.9,2,2,4,0,0,4,0,215,248.6,2,0
38,Christoph Baumgartner,ng NGA,MFFW,Union Berlin,22,1996,26,17,1493,16.6,7,2,9,0,0,3,0,226,201.1,7,0
39,Noah Joel Sarenren Bazee,ng NGA,FW,Union Berlin,22,1996,10,4,381,4.2,1,0,1,0,0,1,0,0,0,0,0
40,Ihlas Bebou,ng NGA,FWMF,Union Berlin,22,1996,32,20,2102,23.4,6,1,7,0,0,1,0,294,272.8,6,75.87
41,Sheraldo Becker,ng NGA,MFFW,Union Berlin,22,1996,13,5,540,6.0,0,2,2,0,0,1,0,35,67.3,0,0
42,Timo Becker,ng NGA,DFMF,Union Berlin,22,1996,10,4,336,3.7,0,0,0,0,0,0,0,38,42.3,0,0
43,Maximilian Beier,ng NGA,FW,Union Berlin,22,1996,6,0,109,1.2,0,0,0,0,0,1,0,15,17.3,0,0
44,Ishak Belfodil,ng NGA,FWMF,Union Berlin,22,1996,5,3,269,3.0,0,0,0,0,0,0,0,29,28.7,0,0
45,Karim Bellarabi,ng NGA,FWDF,Union Berlin,22,1996,26,17,1424,15.8,4,6,10,0,0,2,0,174,178.8,4,0
46,Lars Bender,ng NGA,DFMF,Union Berlin,22,1996,18,16,1373,15.3,2,1,3,0,0,3,0,169,182.1,2,0
47,Sven Bender,ng NGA,DF,Union Berlin,22,1996,33,33,2726,30.3,2,1,3,0,0,3,0,374,346.2,2,0
48,László Bénes,ng NGA,MF,Union Berlin,22,1996,22,10,898,10.0,0,4,4,0,0,3,0,0,0,0,0
49,Keanan Bennetts,ng NGA,MF,Union Berlin,22,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.3,0,0
50,Ramy Bensebaini,ng NGA,DF,Union Berlin,22,1996,19,16,1448,16.1,5,3,8,2,2,8,1,204,171.5,5,0
51,Valon Berisha,ng NGA,MF,Union Berlin,22,1996,13,12,941,10.5,0,1,1,0,0,1,0,73,124.1,0,0
52,Jordan Beyer,ng NGA,DF,Union Berlin,22,1996,3,0,110,1.2,0,0,0,0,0,1,0,16,14.5,0,0
53,Ermin Bičakčić,ng NGA,DF,Union Berlin,22,1996,21,13,1176,13.1,2,0,2,0,0,0,0,0,0,0,0
54,Leonardo Bittencourt,ng NGA,MF,Union Berlin,22,1996,1,0,3,0.0,0,0,0,0,0,1,0,233,238.5,4,0
55,Leonardo Bittencourt,ng NGA,FWMF,Union Berlin,22,1996,28,23,1889,21.0,4,2,6,0,0,6,0,233,238.5,4,0
56,Jérôme Boateng,ng NGA,DF,Union Berlin,22,1996,24,23,1796,20.0,0,2,2,0,0,5,1,133,198.7,0,0
57,Adam Bodzek,ng NGA,MF,Union Berlin,22,1996,28,22,2015,22.4,0,0,0,0,0,10,0,183,242.7,0,0
58,Jean-Paul Boëtius,ng NGA,MF,Union Berlin,22,1996,28,26,2266,25.2,4,5,9,0,0,5,0,338,296.4,4,77.68
59,Melayro Bogarde,ng NGA,DF,Union Berlin,22,1996,2,1,51,0.6,0,0,0,0,0,1,0,7,6.3,0,0
60,Dennis Borkowski,ng NGA,FW,Union Berlin,22,1996,1,0,9,0.1,0,0,0,0,0,0,0,2,1.8,0,0
61,Robin Bormuth,ng NGA,DF,Union Berlin,22,1996,3,2,181,2.0,0,0,0,0,0,0,0,13,20.3,0,0
62,Sebastiaan Bornauw,ng NGA,DF,Union Berlin,22,1996,28,28,2447,27.2,6,0,6,0,0,5,1,268,259.7,6,84.36
63,Brandon Borrello,ng NGA,MFFW,Union Berlin,22,1996,7,4,298,3.3,0,0,0,0,0,0,0,47,41.2,0,0
64,Nassim Boujellab,ng NGA,MFFW,Union Berlin,22,1996,11,3,419,4.7,0,0,0,0,0,2,0,57,58,0,0
65,Dedryck Boyata,ng NGA,DF,Union Berlin,22,1996,28,28,2436,27.1,4,1,5,0,0,8,1,221,267,4,0
66,Can Bozdogan,ng NGA,MF,Union Berlin,22,1996,3,3,235,2.6,0,0,0,0,0,2,1,39,28.8,0,0
67,Julian Brandt,ng NGA,MFFW,Union Berlin,22,1996,33,25,2203,24.5,3,7,10,0,0,0,0,297,290.3,3,85.08
68,Josip Brekalo,ng NGA,MFFW,Union Berlin,22,1996,30,19,1670,18.6,3,4,7,0,0,0,0,204,221.4,3,0
69,John Brooks,ng NGA,DF,Union Berlin,22,1996,25,25,2224,24.7,0,1,1,0,0,4,0,0,0,0,0
70,Daniel Brosinski,ng NGA,DF,Union Berlin,22,1996,26,16,1709,19.0,2,4,6,1,1,3,0,145,206.9,2,0
71,Jeffrey Bruma,ng NGA,DF,Union Berlin,22,1996,9,9,810,9.0,0,0,0,0,0,1,0,161,157.5,0,0
72,Jeffrey Bruma,ng NGA,DF,Union Berlin,22,1996,8,8,675,7.5,0,0,0,0,0,3,0,161,157.5,0,0
73,Jacob Bruun Larsen,ng NGA,FWMF,Union Berlin,22,1996,11,5,391,4.3,0,1,1,0,0,0,0,37,60.2,0,0
74,Jacob Bruun Larsen,ng NGA,FW,Union Berlin,22,1996,4,0,68,0.8,0,1,1,0,0,0,0,37,60.2,0,0
75,Marius Bülter,ng NGA,MFFW,Union Berlin,22,1996,32,28,2321,25.8,7,1,8,0,0,1,0,293,300.4,7,70.42
76,Guido Burgstaller,ng NGA,FW,Union Berlin,22,1996,21,13,1234,13.7,0,1,1,0,0,3,0,138,159.8,0,0
77,Jonathan Burkardt,ng NGA,FWMF,Union Berlin,22,1996,8,3,253,2.8,1,0,1,0,0,0,0,38,34.4,1,0
78,Roman Bürki,ng NGA,GK,Union Berlin,22,1996,31,31,2770,30.8,0,0,0,0,0,0,0,0,156,0,0
79,Daniel Caligiuri,ng NGA,MFFW,Union Berlin,22,1996,28,26,2293,25.5,2,2,4,1,1,5,0,393,281.7,2,71.01
80,Emre Can,ng NGA,MFDF,Union Berlin,22,1996,12,10,955,10.6,2,0,2,0,0,5,0,138,110.7,2,0
81,Koen Casteels,ng NGA,GK,Union Berlin,22,1996,26,26,2340,26.0,0,0,0,0,0,1,0,0,149.8,0,0
82,Timothy Chandler,ng NGA,DFMF,Union Berlin,22,1996,22,12,1220,13.6,5,1,6,0,0,4,0,123,147.7,5,0
83,Kwon Chang-hoon,ng NGA,MFFW,Union Berlin,22,1996,23,6,676,7.5,2,0,2,0,0,0,0,0,0,0,0
84,Darko Churlinov,ng NGA,MF,Union Berlin,22,1996,1,0,21,0.2,0,0,0,0,0,0,0,1,3.2,0,0
85,Per Ciljan Skjelbred,ng NGA,MF,Union Berlin,22,1996,24,21,1628,18.1,0,0,0,0,0,4,0,0,0,0,0
86,Christian Clemens,ng NGA,FW,Union Berlin,22,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,1.9,0,0
87,Jamilu Collins,ng NGA,DF,Union Berlin,22,1996,30,30,2668,29.6,1,2,3,0,1,9,1,0,304.7,1,78.4
88,Kingsley Coman,ng NGA,FWMF,Union Berlin,22,1996,24,17,1505,16.7,4,3,7,0,0,2,0,246,182.7,4,0
89,Jhon Córdoba,ng NGA,FW,Union Berlin,22,1996,29,23,1998,22.2,13,2,15,0,0,5,0,0,0,0,0
90,Sergio Córdova,ng NGA,FW,Union Berlin,22,1996,16,4,367,4.1,2,1,3,0,0,0,0,51,48.5,2,0
91,Danny da Costa,ng NGA,DFFW,Union Berlin,22,1996,19,15,1389,15.4,1,4,5,0,0,0,0,140,165.3,1,0
92,Philippe Coutinho,ng NGA,MFFW,Union Berlin,22,1996,23,15,1411,15.7,8,6,14,1,1,0,0,181,176.9,8,0
93,Mickaël Cuisance,ng NGA,MFFW,Union Berlin,22,1996,9,3,307,3.4,1,0,1,0,0,1,0,31,39.8,1,0
94,Matheus Cunha,ng NGA,FWMF,Union Berlin,22,1996,11,9,744,8.3,5,0,5,0,0,3,0,198,120.9,5,0
95,Matheus Cunha,ng NGA,FWMF,Union Berlin,22,1996,10,2,279,3.1,0,1,1,0,0,0,0,198,120.9,5,0
96,Rafael Czichos,ng NGA,DF,Union Berlin,22,1996,26,26,2207,24.5,1,1,2,0,0,4,1,250,238.9,1,86.77
97,Moanes Dabbur,ng NGA,FW,Union Berlin,22,1996,14,11,766,8.5,4,0,4,0,0,4,0,0,0,0,0
98,Mahmoud Dahoud,ng NGA,MF,Union Berlin,22,1996,12,6,558,6.2,0,1,1,0,0,1,0,73,79.4,0,0
99,Leon Dajaku,ng NGA,DFMF,Union Berlin,22,1996,2,0,12,0.1,0,0,0,0,0,0,0,0,1.9,0,0
100,Vladimír Darida,ng NGA,MF,Union Berlin,22,1996,28,25,2256,25.1,3,4,7,0,0,8,1,269,332.8,3,81.01
101,Alphonso Davies,ng NGA,DF,Union Berlin,22,1996,29,24,2234,24.8,3,5,8,0,0,4,1,374,276.9,3,87.51
102,Thomas Delaney,ng NGA,MF,Union Berlin,22,1996,11,11,830,9.2,0,0,0,0,0,4,0,133,112.5,0,0
103,Kerem Demirbay,ng NGA,MF,Union Berlin,22,1996,25,18,1573,17.5,1,5,6,0,0,4,1,221,211.4,1,0
104,Diego Demme,ng NGA,MF,Union Berlin,22,1996,17,14,1211,13.5,0,0,0,0,0,3,0,146,169.6,0,89.15
105,Moussa Diaby,ng NGA,FWMF,Union Berlin,22,1996,28,18,1771,19.7,5,5,10,0,0,3,0,195,206.4,5,0
106,Javairô Dilrosun,ng NGA,MFFW,Union Berlin,22,1996,23,16,1309,14.5,4,2,6,0,0,2,0,0,0,0,0
107,Ji Dong-won,ng NGA,FWMF,Union Berlin,22,1996,4,1,102,1.1,0,0,0,0,0,1,0,0,0,0,0
108,Bas Dost,ng NGA,FW,Union Berlin,22,1996,24,16,1475,16.4,8,2,10,0,0,2,0,190,167.3,8,0
109,Mamadou Doucouré,ng NGA,MF,Union Berlin,22,1996,2,0,2,0.0,0,0,0,0,0,0,0,1,0.9,0,0
110,Mohamed Dräger,ng NGA,DF,Union Berlin,22,1996,18,16,1455,16.2,1,3,4,0,0,2,0,151,182.8,1,0
111,Aleksandar Dragović,ng NGA,DF,Union Berlin,22,1996,15,10,1029,11.4,0,0,0,0,0,7,1,0,0,0,0
112,Dominick Drexler,ng NGA,MFFW,Union Berlin,22,1996,27,18,1587,17.6,3,4,7,0,0,5,0,179,197.8,3,0
113,Ondrej Duda,ng NGA,MF,Union Berlin,22,1996,7,6,447,5.0,0,1,1,0,0,2,0,59,58.7,0,0
114,Erik Durm,ng NGA,DFFW,Union Berlin,22,1996,9,6,511,5.7,0,0,0,0,0,0,0,54,65.2,0,0
115,Johannes Eggestein,ng NGA,MFFW,Union Berlin,22,1996,14,4,510,5.7,1,0,1,0,0,3,1,57,74.4,1,0
116,Maximilian Eggestein,ng NGA,MF,Union Berlin,22,1996,32,32,2855,31.7,1,3,4,0,0,6,0,325,0,1,82.83
117,Kingsley Ehizibue,ng NGA,DF,Union Berlin,22,1996,31,29,2329,25.9,1,1,2,0,0,6,1,326,267.5,1,79.9
118,Ilay Elmkies,ng NGA,MF,Union Berlin,22,1996,1,0,1,0.0,0,0,0,0,0,0,0,1,0.9,0,0
119,Nico Elvedi,ng NGA,DF,Union Berlin,22,1996,32,30,2618,29.1,1,0,1,0,0,5,0,314,296.7,1,0
120,Breel Embolo,ng NGA,FWMF,Union Berlin,22,1996,28,17,1550,17.2,8,5,13,0,1,4,0,273,172.1,8,0
121,Alexander Esswein,ng NGA,FWMF,Union Berlin,22,1996,7,1,213,2.4,0,0,0,0,0,1,0,34,28.7,0,0
122,Antony Evans,ng NGA,MFDF,Union Berlin,22,1996,6,2,156,1.7,0,0,0,0,0,0,0,14,22.5,0,0
123,Simon Falette,ng NGA,DF,Union Berlin,22,1996,1,1,90,1.0,0,0,0,0,0,0,0,13,10.5,0,0
124,Ohis Felix Uduokhai,ng NGA,DF,Union Berlin,22,1996,26,21,1966,21.8,0,0,0,0,0,3,0,249,227.5,0,0
125,Edimilson Fernandes,ng NGA,MFDF,Union Berlin,22,1996,24,18,1484,16.5,1,0,1,0,0,7,1,124,184.9,1,0
126,Gelson Fernandes,ng NGA,MF,Union Berlin,22,1996,11,10,775,8.6,0,0,0,0,0,5,1,0,0,0,0
127,Oliver Fink,ng NGA,MFFW,Union Berlin,22,1996,14,8,675,7.5,0,1,1,0,0,2,0,147,89.7,0,0
128,Alfreð Finnbogason,ng NGA,FW,Union Berlin,22,1996,21,10,966,10.7,3,1,4,1,1,1,0,85,123.8,3,0
129,Mark Flekken,ng NGA,GK,Union Berlin,22,1996,10,10,900,10.0,0,0,0,0,0,0,0,0,49.3,0,0
130,Emil Forsberg,ng NGA,MF,Union Berlin,22,1996,22,14,1141,12.7,5,2,7,2,2,1,0,129,149.5,5,0
131,Raphael Framberger,ng NGA,DF,Union Berlin,22,1996,18,12,1175,13.1,0,2,2,0,0,3,0,148,143.9,0,0
132,Mike Frantz,ng NGA,MF,Union Berlin,22,1996,18,3,350,3.9,0,1,1,0,0,2,0,26,46.9,0,0
133,Marco Friedl,ng NGA,DFMF,Union Berlin,22,1996,27,24,2183,24.3,1,3,4,0,0,9,0,245,254.6,1,82.35
134,Marvin Friedrich,ng NGA,DF,Union Berlin,22,1996,31,31,2789,31.0,2,0,2,0,0,11,1,305,328.1,2,81.17
135,Samúel Friðjónsson,ng NGA,MF,Union Berlin,22,1996,5,2,192,2.1,0,0,0,0,0,1,0,0,0,0,0
136,Niclas Füllkrug,ng NGA,FW,Union Berlin,22,1996,8,4,403,4.5,4,1,5,0,0,2,0,65,50.3,4,0
137,Mijat Gaćinović,ng NGA,MFFW,Union Berlin,22,1996,23,11,1048,11.6,0,1,1,0,0,2,0,0,0,0,0
138,Theodor Gebre Selassie,ng NGA,DFMF,Union Berlin,22,1996,28,28,2427,27.0,2,2,4,0,0,2,0,244,294.2,2,86.29
139,Dennis Geiger,ng NGA,MF,Union Berlin,22,1996,21,13,1136,12.6,0,3,3,0,0,3,0,95,152.3,0,0
140,Christian Gentner,ng NGA,MF,Union Berlin,22,1996,31,29,2443,27.1,3,2,5,0,0,4,0,272,310.7,3,77.78
141,Yannick Gerhardt,ng NGA,MF,Union Berlin,22,1996,18,7,828,9.2,2,0,2,0,0,1,0,113,112,2,0
142,Niko Gießelmann,ng NGA,DF,Union Berlin,22,1996,25,22,2057,22.9,1,1,2,0,0,6,0,201,255.6,1,81.23
143,Rafał Gikiewicz,ng NGA,GK,Union Berlin,22,1996,33,33,2970,33.0,0,0,0,0,0,0,0,0,0,0,0
144,Daniel Ginczek,ng NGA,FW,Union Berlin,22,1996,18,9,768,8.5,3,1,4,0,0,2,0,71,99.1,3,0
145,Matthias Ginter,ng NGA,DF,Union Berlin,22,1996,31,31,2780,30.9,1,1,2,0,0,2,0,249,323.2,1,88.09
146,Klaus Gjasula,ng NGA,MF,Union Berlin,22,1996,29,28,2280,25.3,2,1,3,0,1,17,0,271,305.6,2,82.14
147,Serge Gnabry,ng NGA,FWMF,Union Berlin,22,1996,31,26,2193,24.4,12,10,22,0,0,0,0,250,260.7,0,81.75
148,Akaki Gogia,ng NGA,MFFW,Union Berlin,22,1996,3,1,121,1.3,0,0,0,0,0,0,0,22,15.6,0,0
149,Benjamin Goller,ng NGA,FWMF,Union Berlin,22,1996,10,2,288,3.2,0,0,0,0,0,0,0,44,42.4,0,0
150,Jérôme Gondorf,ng NGA,MF,Union Berlin,22,1996,2,2,120,1.3,0,0,0,0,0,1,0,21,15.2,0,0
151,Leon Goretzka,ng NGA,MF,Union Berlin,22,1996,24,17,1512,16.8,6,5,11,0,0,2,0,188,191.6,6,0
152,Mario Götze,ng NGA,FW,Union Berlin,22,1996,15,5,521,5.8,3,0,3,1,1,0,0,60,70.1,3,0
153,Jeffrey Gouweleeuw,ng NGA,DF,Union Berlin,22,1996,21,18,1645,18.3,0,1,1,0,0,5,0,143,185.1,0,0
154,Michael Gregoritsch,ng NGA,MFFW,Union Berlin,22,1996,6,4,303,3.4,0,0,0,0,0,0,0,113,126.7,1,0
155,Michael Gregoritsch,ng NGA,FW,Union Berlin,22,1996,14,10,829,9.2,1,1,2,0,0,2,0,113,126.7,1,0
156,Vincenzo Grifo,ng NGA,MF,Union Berlin,22,1996,1,0,15,0.2,0,0,0,0,0,0,0,156,217.5,4,0
157,Vincenzo Grifo,ng NGA,MFFW,Union Berlin,22,1996,26,17,1618,18.0,4,8,12,1,1,1,1,156,217.5,4,0
158,Florian Grillitsch,ng NGA,MFDF,Union Berlin,22,1996,31,28,2408,26.8,0,3,3,0,0,3,0,307,307.7,0,91.02
159,Christian Groß,ng NGA,DFMF,Union Berlin,22,1996,14,10,872,9.7,0,0,0,0,0,2,0,80,105.8,0,0
160,Carlos Gruezo,ng NGA,MF,Union Berlin,22,1996,11,10,886,9.8,0,1,1,0,0,3,0,68,104.6,0,0
161,Marko Grujić,ng NGA,MF,Union Berlin,22,1996,29,29,2415,26.8,4,1,5,0,0,9,0,0,0,0,0
162,Raphaël Guerreiro,ng NGA,DFMF,Union Berlin,22,1996,29,26,2335,25.9,8,2,10,0,0,3,0,227,286.6,8,90.47
163,Babacar Guèye,ng NGA,FW,Union Berlin,22,1996,3,1,110,1.2,0,0,0,0,0,0,0,7,14,0,0
164,Josuha Guilavogui,ng NGA,MFDF,Union Berlin,22,1996,25,23,2062,22.9,0,1,1,0,0,7,1,261,250.8,0,85.81
165,Péter Gulácsi,ng NGA,GK,Union Berlin,22,1996,32,32,2880,32.0,0,1,1,0,0,0,0,0,186.5,0,0
166,Manuel Gulde,ng NGA,DF,Union Berlin,22,1996,17,15,1371,15.2,1,0,1,0,0,0,0,147,164.1,1,0
167,Christian Günter,ng NGA,DF,Union Berlin,22,1996,34,34,3029,33.7,2,8,10,0,0,2,0,189,362.4,2,73.57
168,Jonathan de Guzmán,ng NGA,MF,Union Berlin,22,1996,8,0,87,1.0,0,1,1,0,0,1,0,14,15.5,0,0
169,Erling Haaland,ng NGA,FW,Union Berlin,22,1996,15,11,1063,11.8,13,2,15,0,0,0,0,83,126,0,0
170,Janik Haberer,ng NGA,MFFW,Union Berlin,22,1996,26,20,1721,19.1,2,2,4,0,0,5,1,233,227.3,2,0
171,Alexander Hack,ng NGA,DF,Union Berlin,22,1996,14,9,805,8.9,0,0,0,0,0,2,0,152,92.4,0,0
172,André Hahn,ng NGA,FWMF,Union Berlin,22,1996,15,8,702,7.8,1,0,1,0,1,6,1,103,93.8,1,0
173,Amadou Haidara,ng NGA,MF,Union Berlin,22,1996,19,5,756,8.4,0,1,1,0,0,1,0,112,101.5,0,0
174,Achraf Hakimi,ng NGA,DFMF,Union Berlin,22,1996,33,29,2715,30.2,5,10,15,0,0,5,0,370,317,5,85.22
175,Marcel Halstenberg,ng NGA,DF,Union Berlin,22,1996,29,28,2520,28.0,3,3,6,0,0,6,1,275,304.2,3,87.08
176,Amine Harit,ng NGA,MFFW,Union Berlin,22,1996,25,24,2102,23.4,6,4,10,1,1,3,0,272,266.2,6,84.25
177,Martin Harnik,ng NGA,MFFW,Union Berlin,22,1996,2,0,9,0.1,0,0,0,0,0,1,0,0,2.1,0,0
178,Makoto Hasebe,ng NGA,DFMF,Union Berlin,22,1996,23,21,1968,21.9,0,0,0,0,0,3,0,177,219,0,0
179,Kai Havertz,ng NGA,MFFW,Union Berlin,22,1996,30,29,2454,27.3,12,6,18,1,1,3,0,318,319.8,0,87.63
180,Thorgan Hazard,ng NGA,FWMF,Union Berlin,22,1996,33,28,2380,26.4,7,13,20,0,0,3,0,290,309,7,83.52
181,Jonas Hector,ng NGA,MFDF,Union Berlin,22,1996,29,28,2433,27.0,4,2,6,0,0,9,0,328,311.6,4,84.49
182,Dominique Heintz,ng NGA,DF,Union Berlin,22,1996,28,27,2434,27.0,0,1,1,0,0,2,0,230,270.7,0,85.69
183,Rouwen Hennings,ng NGA,FW,Union Berlin,22,1996,32,27,2459,27.3,15,0,15,4,4,4,0,203,295.4,0,70.92
184,Lucas Hernández,ng NGA,DF,Union Berlin,22,1996,19,10,920,10.2,0,1,1,0,0,3,0,114,105.2,0,0
185,Patrick Herrmann,ng NGA,FWMF,Union Berlin,22,1996,27,16,1453,16.1,6,6,12,0,0,4,0,132,194.3,6,0
186,Martin Hinteregger,ng NGA,DF,Union Berlin,22,1996,31,30,2721,30.2,8,1,9,0,0,8,0,314,304.5,8,79.93
187,Marwin Hitz,ng NGA,GK,Union Berlin,22,1996,4,3,290,3.2,0,0,0,0,0,0,0,0,19.2,0,0
188,André Hoffmann,ng NGA,DF,Union Berlin,22,1996,29,27,2428,27.0,2,1,3,0,0,7,0,213,267.1,2,0
189,Nicolas Höfler,ng NGA,MF,Union Berlin,22,1996,32,31,2783,30.9,1,0,1,0,0,9,0,385,348.6,1,87.74
190,Jonas Hofmann,ng NGA,MFFW,Union Berlin,22,1996,24,18,1633,18.1,5,3,8,0,0,3,0,182,2,222.2,1.1
191,Jonas Hofmann,ng NGA,MF,Union Berlin,22,1996,1,0,2,0.0,0,0,0,0,0,0,0,182,2,222.2,1.1
192,Marco Höger,ng NGA,MF,Union Berlin,22,1996,15,6,676,7.5,0,0,0,0,0,2,0,71,86.5,0,0
193,Lucas Höler,ng NGA,FWMF,Union Berlin,22,1996,34,28,2485,27.6,8,2,10,0,1,4,0,375,327.1,8,76.56
194,Gerrit Holtmann,ng NGA,MFDF,Union Berlin,22,1996,24,13,1065,11.8,1,0,1,0,0,1,1,125,126.3,1,0
195,Luca Horn,ng NGA,DF,Union Berlin,22,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0.9,0,0
196,Timo Horn,ng NGA,GK,Union Berlin,22,1996,34,34,3060,34.0,0,0,0,0,0,0,0,0,169.8,0,0
197,Lukáš Hrádecký,ng NGA,GK,Union Berlin,22,1996,34,34,3060,34.0,0,0,0,0,0,1,0,0,188.8,0,0
198,Benjamin Hübner,ng NGA,DF,Union Berlin,22,1996,25,25,2070,23.0,1,4,5,0,0,6,2,224,235.5,1,89.13
199,Florian Hübner,ng NGA,DF,Union Berlin,22,1996,11,9,850,9.4,0,0,0,0,0,2,0,89,100.4,0,0
200,Mats Hummels,ng NGA,DF,Union Berlin,22,1996,31,31,2581,28.7,1,3,4,0,0,8,1,332,285.2,1,90.34
201,Uwe Hünemeier,ng NGA,DF,Union Berlin,22,1996,16,13,1209,13.4,1,0,1,1,1,7,1,116,147.1,1,0
202,Jannik Huth,ng NGA,GK,Union Berlin,22,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,30.6,0,0
203,Iago,ng NGA,DFMF,Union Berlin,22,1996,10,7,674,7.5,1,1,2,0,0,0,0,0,0,0,0
204,Vedad Ibišević,ng NGA,FW,Union Berlin,22,1996,25,15,1257,14.0,7,2,9,1,1,4,0,0,0,0,0
205,Luc Ihorst,ng NGA,FW,Union Berlin,22,1996,1,0,11,0.1,0,0,0,0,0,0,0,2,1.6,0,0
