61,Rafael Borré,ng NGA,FW,Greuther Fürth,22,1998,31,28,2378,26.4,8,4,12,0,0,5,0,274,305.7,8,0
62,Dedryck Boyata,ng NGA,DF,Greuther Fürth,22,1998,23,22,1898,21.1,0,0,0,0,0,1,1,140,205.4,0,0
63,Julian Brandt,ng NGA,MFFW,Greuther Fürth,22,1998,31,22,2078,23.1,9,8,17,0,0,3,0,207,268.4,0,0
64,Iker Bravo,ng NGA,FW,Greuther Fürth,22,1998,1,0,12,0.1,0,0,0,0,0,0,0,1,1.7,0,0
65,Fabian Bredlow,ng NGA,GK,Greuther Fürth,22,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,24.5,0,0
66,Josip Brekalo,ng NGA,FW,Greuther Fürth,22,1998,1,0,21,0.2,0,1,1,0,0,0,0,5,3.1,0,0
67,Brian Brobbey,ng NGA,FWMF,Greuther Fürth,22,1998,9,1,131,1.5,0,2,2,0,0,0,0,16,16.4,0,0
68,John Brooks,ng NGA,DF,Greuther Fürth,22,1998,31,29,2615,29.1,1,1,2,0,0,2,0,0,0,0,0
69,Daniel Brosinski,ng NGA,DF,Greuther Fürth,22,1998,11,4,390,4.3,0,0,0,0,0,0,0,30,46.9,0,0
70,Cédric Brunner,ng NGA,DF,Greuther Fürth,22,1998,27,26,2183,24.3,0,1,1,0,0,6,0,255,271.5,0,0
71,Jacob Bruun Larsen,ng NGA,FWMF,Greuther Fürth,22,1998,25,9,812,9.0,4,0,4,0,0,1,0,58,104.4,4,0
72,Sascha Burchert,ng NGA,GK,Greuther Fürth,22,1998,14,14,1260,14.0,0,0,0,0,0,0,0,0,84.4,0,0
73,Delano Burgzorg,ng NGA,MF,Greuther Fürth,22,1998,3,0,27,0.3,1,0,1,0,0,0,0,7,5.3,1,0
74,Jonathan Burkardt,ng NGA,FWMF,Greuther Fürth,22,1998,34,32,2611,29.0,11,3,14,1,1,0,0,298,317.5,0,0
75,Roman Bürki,ng NGA,GK,Greuther Fürth,22,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,4.9,0,0
76,Jamie Bynoe-Gittens,ng NGA,FW,Greuther Fürth,22,1998,4,1,134,1.5,0,0,0,0,0,0,0,33,16.1,0,0
77,Daniel Caligiuri,ng NGA,DFMF,Greuther Fürth,22,1998,28,24,2004,22.3,4,2,6,3,3,4,0,266,236.5,4,0
78,Emre Can,ng NGA,DFMF,Greuther Fürth,22,1998,24,19,1690,18.8,5,1,6,4,4,5,0,234,198.8,5,0
79,Koen Casteels,ng NGA,GK,Greuther Fürth,22,1998,28,28,2520,28.0,0,0,0,0,0,1,0,0,162.5,0,0
80,Gonzalo Castro,ng NGA,MFFW,Greuther Fürth,22,1998,12,4,436,4.8,1,1,2,0,0,0,0,31,58,1,0
81,Julian Chabot,ng NGA,DF,Greuther Fürth,22,1998,4,2,209,2.3,0,0,0,0,0,1,0,0,0,0,0
82,Timothy Chandler,ng NGA,DF,Greuther Fürth,22,1998,17,15,1212,13.5,0,0,0,0,0,4,0,87,144.4,0,0
83,Justin Che,ng NGA,FWDF,Greuther Fürth,22,1998,2,0,41,0.5,0,0,0,0,0,0,0,4,5.3,0,0
84,Max Christiansen,ng NGA,MF,Greuther Fürth,22,1998,27,22,2054,22.8,0,0,0,0,0,5,0,247,275.5,0,0
85,Kingsley Coman,ng NGA,FWDF,Greuther Fürth,22,1998,21,16,1359,15.1,6,2,8,0,0,1,1,186,159.4,6,0
86,Lucas Copado,ng NGA,FW,Greuther Fürth,22,1998,1,0,16,0.2,0,0,0,0,0,0,0,4,2.3,0,0
87,Sergio Córdova,ng NGA,FWMF,Greuther Fürth,22,1998,13,2,328,3.6,0,0,0,0,0,2,0,47,41.4,0,0
88,Danny da Costa,ng NGA,DFMF,Greuther Fürth,22,1998,11,7,725,8.1,0,0,0,0,0,2,0,78,86.3,0,0
89,Tanguy Coulibaly,ng NGA,FWMF,Greuther Fürth,22,1998,21,11,1079,12.0,0,1,1,0,0,8,0,134,129.2,0,0
90,Mickaël Cuisance,ng NGA,MF,Greuther Fürth,22,1998,1,0,13,0.1,0,0,0,0,0,0,0,1,1.9,0,0
91,Matheus Cunha,ng NGA,FW,Greuther Fürth,22,1998,1,1,64,0.7,0,1,1,0,0,0,0,8,6.1,0,0
92,Rafael Czichos,ng NGA,DF,Greuther Fürth,22,1998,17,16,1402,15.6,0,1,1,0,0,4,0,182,0,156.8,0
93,Lennart-Marten Czyborra,ng NGA,DF,Greuther Fürth,22,1998,4,1,131,1.5,0,0,0,0,0,1,0,0,0,0,0
94,Moanes Dabbur,ng NGA,FWMF,Greuther Fürth,22,1998,27,17,1310,14.6,3,4,7,0,0,5,0,0,0,0,0
95,Finn Dahmen,ng NGA,GK,Greuther Fürth,22,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,13.4,0,0
96,Mahmoud Dahoud,ng NGA,MF,Greuther Fürth,22,1998,22,20,1658,18.4,2,3,5,0,0,7,1,192,219.7,2,0
97,Márton Dárdai,ng NGA,DF,Greuther Fürth,22,1998,12,9,755,8.4,0,1,1,0,0,2,0,56,86.9,0,0
98,Vladimír Darida,ng NGA,MF,Greuther Fürth,22,1998,25,23,1786,19.8,2,5,7,0,0,6,0,194,249.3,2,0
99,Alphonso Davies,ng NGA,DF,Greuther Fürth,22,1998,22,20,1740,19.3,0,3,3,0,0,3,0,266,216.9,0,0
100,Saulo Decarli,ng NGA,DF,Greuther Fürth,22,1998,1,0,9,0.1,0,0,0,0,0,0,0,0,1.6,0,0
101,Thomas Delaney,ng NGA,MF,Greuther Fürth,22,1998,1,0,18,0.2,0,0,0,0,0,0,0,0,2.6,0,0
102,Kerem Demirbay,ng NGA,MF,Greuther Fürth,22,1998,29,23,2049,22.8,1,4,5,1,2,10,0,242,262.5,1,0
103,Ermedin Demirović,ng NGA,FW,Greuther Fürth,22,1998,31,9,871,9.7,2,3,5,0,0,4,0,102,112.5,2,0
104,Mike van der Hoorn,ng NGA,DF,Greuther Fürth,22,1998,1,0,14,0.2,0,0,0,0,0,0,0,4,2,0,0
105,Moussa Diaby,ng NGA,FWMF,Greuther Fürth,22,1998,32,32,2760,30.7,13,12,25,0,1,10,1,208,296.7,0,0
106,Daniel Didavi,ng NGA,MFFW,Greuther Fürth,22,1998,10,2,277,3.1,0,1,1,0,0,1,0,34,35.9,0,0
107,Javairô Dilrosun,ng NGA,FW,Greuther Fürth,22,1998,2,1,138,1.5,0,0,0,0,0,0,0,16,16,0,0
108,Lee Dongjun,ng NGA,MFFW,Greuther Fürth,22,1998,4,1,118,1.3,0,0,0,0,0,0,0,0,0,0,0
109,Niklas Dorsch,ng NGA,MF,Greuther Fürth,22,1998,30,27,2324,25.8,1,0,1,0,0,8,0,309,277.4,1,0
110,Ondrej Duda,ng NGA,MFFW,Greuther Fürth,22,1998,31,20,1611,17.9,2,0,2,0,0,5,0,195,220,2,0
111,Jeremy Dudziak,ng NGA,MFFW,Greuther Fürth,22,1998,22,15,1134,12.6,2,0,2,0,0,1,0,133,143.6,2,0
112,Erik Durm,ng NGA,DF,Greuther Fürth,22,1998,7,7,474,5.3,0,1,1,0,0,1,0,46,57.6,0,0
113,Maximilian Eggestein,ng NGA,MF,Greuther Fürth,22,1998,31,26,2194,24.4,1,2,3,0,0,2,0,267,283.2,1,0
114,Lilian Egloff,ng NGA,MFDF,Greuther Fürth,22,1998,4,0,31,0.3,0,0,0,0,0,0,0,2,5.2,0,0
115,Kingsley Ehizibue,ng NGA,DF,Greuther Fürth,22,1998,16,6,681,7.6,0,1,1,0,0,2,0,104,84.6,0,0
116,Julian Eitschberger,ng NGA,DF,Greuther Fürth,22,1998,1,1,45,0.5,0,0,0,0,0,0,0,7,5.4,0,0
117,Jurgen Ekkelenkamp,ng NGA,MFFW,Greuther Fürth,22,1998,21,6,718,8.0,3,0,3,0,0,1,0,62,95.2,3,0
118,Nico Elvedi,ng NGA,DF,Greuther Fürth,22,1998,28,28,2430,27.0,1,0,1,0,0,3,1,250,258.1,1,0
119,Breel Embolo,ng NGA,FW,Greuther Fürth,22,1998,29,24,2166,24.1,9,3,12,0,0,3,0,322,216.7,9,0
120,Keita Endo,ng NGA,MF,Greuther Fürth,22,1998,4,0,55,0.6,0,0,0,0,0,0,0,5,8,0,0
121,Wataru Endo,ng NGA,MF,Greuther Fürth,22,1998,33,33,2899,32.2,4,2,6,0,0,4,0,0,351.1,4,0
122,Michael Esser,ng NGA,GK,Greuther Fürth,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,17.4,0,0
123,Wahid Faghir,ng NGA,FW,Greuther Fürth,22,1998,6,0,123,1.4,1,0,1,0,0,0,0,14,15.2,1,0
124,Ömer Faruk Beyaz,ng NGA,DFMF,Greuther Fürth,22,1998,4,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0
125,Adrian Fein,ng NGA,MF,Greuther Fürth,22,1998,3,0,32,0.4,0,0,0,0,0,0,0,1,5.7,0,0
126,Ohis Felix Uduokhai,ng NGA,DF,Greuther Fürth,22,1998,13,8,787,8.7,0,0,0,0,0,1,0,82,91,0,0
127,Edimilson Fernandes,ng NGA,MFFW,Greuther Fürth,22,1998,7,2,283,3.1,0,0,0,0,0,0,0,25,34.8,0,0
128,Alfreð Finnbogason,ng NGA,FW,Greuther Fürth,22,1998,10,3,292,3.2,2,1,3,0,0,0,0,23,38.5,2,0
129,Mark Flekken,ng NGA,GK,Greuther Fürth,22,1998,32,32,2880,32.0,0,0,0,0,0,0,0,0,161.5,0,0
130,Emil Forsberg,ng NGA,MF,Greuther Fürth,22,1998,31,20,1706,19.0,6,2,8,4,4,2,0,159,207.1,6,0
131,Philipp Förster,ng NGA,MFFW,Greuther Fürth,22,1998,20,11,967,10.7,2,1,3,0,0,4,0,103,129.1,2,0
132,Timothy Fosu-Mensah,ng NGA,DF,Greuther Fürth,22,1998,6,0,145,1.6,0,0,0,0,0,0,0,0,0,0,0
133,Raphael Framberger,ng NGA,DF,Greuther Fürth,22,1998,23,9,848,9.4,0,0,0,0,0,3,0,104,108.7,0,0
134,Marvin Friedrich,ng NGA,DF,Greuther Fürth,22,1998,8,7,600,6.7,0,0,0,0,0,1,0,178,205.2,0,0
135,Marvin Friedrich,ng NGA,DF,Greuther Fürth,22,1998,13,13,1169,13.0,0,0,0,0,0,4,1,178,205.2,0,0
136,Jeremie Frimpong,ng NGA,DF,Greuther Fürth,22,1998,25,25,2052,22.8,1,6,7,0,0,6,0,268,225.8,1,0
137,Christian Früchtl,ng NGA,GK,Greuther Fürth,22,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.8,0,0
138,Chris Führich,ng NGA,FWMF,Greuther Fürth,22,1998,25,21,1714,19.0,3,2,5,0,0,3,0,196,204,3,0
139,Marius Funk,ng NGA,GK,Greuther Fürth,22,1998,8,8,720,8.0,0,0,0,0,0,0,0,0,44.6,0,0
